130.16827	71.74039	0.0975613837501598	2.64794224677608
128.3964	74.45721	0.154475554729372	2.53566734373647
127.09091	77.08182	0.344173936749633	4.27933528789289
125.79279	81.49324	0.424581518464221	4.09031289256226
125.86307	85.62033	0.413738988308103	3.78951399540373
126.34902	89.40196	0.455281598843255	4.21492678731578
127.816284	93.507576	0.358190257997769	3.954614432458
129.13197	97.375465	0.31560238632925	4.32512710279496
129.812	101.674	0.313030012791065	4.76312726177984
129.79291	106.458954	0.309246143134802	4.23563639945436
128.71428	110.79592	0.414242657721192	3.88217308141382
126.674	114.94	0.568943214677642	3.28267638665299
124.40272	118.714935	0.406258172598712	1.55853250107182
122.29851	120.927864	0.496056064799537	1.43211218197529
120.24148	123.244316	0.308927616399258	0.694051045388357
118.10769	125.02564	0.0408044619160765	0.0738168309969754
116.583336	125.964645	-0.283679466466795	-0.449822864393634
114.152405	126.86898	0.0294051008713085	0.0392541452983551
112.65432	128.05247	-0.0074117320530943	-0.0087421115144349
111.19136	129.27777	-0.1615716703256	-0.168843987522348
110.370895	129.73944	0.0439768988136493	0.0434078312488934
109.04412	131.17157	-0.341872586410743	-0.298537618202346
107.33077	132.44359	-1.08839530162824	-0.833664477378606
105.52663	132.54437	-0.62094235156034	-0.442266031718798
104.29015	132.96632	-1.64709487582123	-1.09875499249609
101.89366	132.99095	-1.53861724819722	-0.946439520560299
99.704956	133.10135	-1.83786658120731	-1.05042447734134
96.91228	133.7215	-1.52223702956745	-0.776884407876736
94.82456	134.05263	-1.42562753821767	-0.675604900930255
92.744896	134.75714	-1.97238868592963	-0.85217930594256
89.85256	136.0342	-2.53045953932705	-0.945568391578933
86.49177	137.3107	-3.10586428433489	-0.991952530813139
82.61943	138.71863	-3.31681673763779	-0.885671936856798
78.672066	140.19434	-3.57750326541373	-0.789103807443052
74.624466	141.53648	-3.98158163916759	-0.726142728381649
70.26407	142.88745	-3.97703850748683	-0.589547320472114
65.99782	144.2489	-4.21895137540573	-0.500107945500651
61.56398	145.56161	-4.42698095954196	-0.411057954946575
57.01896	146.4218	-3.55250237932405	-0.270015055893308
53.423077	146.72253	-3.39963736322573	-0.233913274881605
50.044445	146.18333	-2.46517574332309	-0.17871781703007
47.62356	145.39368	-2.32393389527589	-0.185169091124455
45.40606	143.87273	-1.99579524805678	-0.189605342008078
43.49355	142.80646	-1.37619595571874	-0.144322450991971
42.11232	142.71014	-0.50451594887817	-0.0526398762815564
41.65625	142.19318	-0.877188011142883	-0.0960244307951781
40.72222	142.61641	-0.509956925657012	-0.0529244292888435
40.166668	143.00282	-0.534061844758922	-0.0528750704103628
39.595238	143.32738	-0.209894919922998	-0.0199255048335093
39.26048	144.62276	0.0486165355338636	0.00392787445630894
39.23077	145.59616	0.0670739009907468	0.0047220904937579
39.220875	146.69417	0.641454505396801	0.0376546653692123
39.767944	148.3397	1.19473816728687	0.0494875825313972
40.862694	150.80312	1.21106394776077	0.018426171199458
42.030457	153.66751	0.779861201742431	-0.0125023412766517
42.85446	156.40845	0.0428809063486486	-0.00199562358871255
43.058254	159.86407	-0.199448443433826	0.0169547044047601
43.089005	162.589	-0.617172143799074	0.0711594504100134
42.840313	165.85602	-1.01717368042946	0.153760225428392
42.2551	168.86734	-0.715637645126946	0.131195444487761
41.982857	171.41714	-0.231819366571228	0.0488565606149912
42.341774	174.26898	0.115893123903546	-0.028161661587184
43	176.47267	0.242863097736048	-0.0653837749197374
43.824257	178.56683	0.687746676243477	-0.202991161445897
45.31	181.0675	1.60551971129243	-0.527607820590908
48.110527	184.17632	1.73883373047716	-0.653819278538488
50.96114	186.47928	2.06682020701758	-0.86203039391544
54.29581	188.65707	2.05577479646637	-0.950479529209944
57.70213	190.62766	2.26417717369646	-1.15325703349773
61.537037	192.5582	2.42490809406077	-1.36666855762614
66.15803	195.08809	1.54895978421025	-0.991729953938022
69.85602	197.45288	1.87527508947932	-1.34090583440566
74.477615	199.95274	1.59910116721623	-1.30167534598235
78.611115	201.76456	1.90171559178221	-1.72856064207396
82.76425	202.51295	1.90719332924352	-1.90481543141845
86.89737	202.83684	1.7175495863996	-1.88078459732197
90.64354	202.80861	1.91409956274064	-2.27954225765572
94.9218	202.51422	1.71077600387215	-2.25233399625024
99.381065	202.34952	1.54573141523457	-2.29636814609378
103.70918	201.92603	1.14393687383755	-1.93297239272247
106.413795	200.91667	1.23582770299673	-2.2529397708438
109.17416	199.5	1.30986885011213	-2.58558542602032
112.0027	197.68378	1.05778063060178	-2.27656289906619
114.18254	195.92857	1.15142212251603	-2.65650453493653
115.94809	193.53825	0.737555805832328	-1.77388787021913
117.34971	192.04047	0.769023614157772	-1.94084243930417
117.703705	189.93518	0.715508776080508	-1.74958375580641
117.50769	187.81282	0.615099314019349	-1.40164358064553
117.091286	185.95851	0.842467172019426	-1.77253747206099
115.991455	183.26282	0.939570057274076	-1.70224554298305
114.473915	180.20435	0.723293870694564	-1.08527892180621
112.814735	177.53125	0.845408693301125	-1.05369927507742
110.75203	174.1443	0.858923516492401	-0.84189661387995
108.912544	170.54942	0.773661819406276	-0.585902677865109
106.986	166.398	0.495431152381109	-0.268889872009803
105.169205	161.86882	0.314713097561876	-0.108737075932837
103.95992	157.34924	0.238198612808126	-0.0419864626815701
103.37594	152.64285	0.268206875440488	-0.00392841116228354
103.57093	147.64014	0.0773651969857791	0.0119516672380004
104.36842	142.9906	-0.515869055167482	-0.165288544454519
105.42322	137.92322	-0.881290887281759	-0.454286001185771
106.87684	132.93933	-1.27004080069187	-0.931999463526526
109.106125	127.23878	-1.47684202339558	-1.53470297512207
111.375	122.09958	-1.18284736899164	-1.63675349453655
114.059425	117.66803	-1.26519198960222	-2.29104550002354
117.19957	112.94421	-0.917573399541205	-2.26106316692466
120.508545	108.96795	-0.878168993972899	-3.00774909006716
